Transcript,Ground truth,Correct,Top 1 prop,Top 1 cosim,Top 2 prop,Top 2 cosim,Top 3 prop,Top 3 cosim,Top 4 prop,Top 4 cosim,Top 5 prop,Top 5 cosim,Top 6 prop,Top 6 cosim,Top 7 prop,Top 7 cosim,Top 8 prop,Top 8 cosim,Top 9 prop,Top 9 cosim,Top 10 prop,Top 10 cosim
"'d red block , blue block 's basically 's teetering",blue = red,1,blue = red,0.9583312,blue != red,0.7648013,blue < red,0.6094427,red > blue,0.5996057,blue > red,0.5971844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",purple > green + red,0,yellow = purple + red,0.9598552,green = purple + yellow,0.958354,blue = purple,0.95707,red = purple + yellow,0.9555596,green = purple + red,0.9553647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
's 's almost settled yellow block 's less fifty,yellow < 50,4,yellow = 50,0.9569665,yellow > 50,0.51412624,yellow != 50,0.28307185,yellow < 50,0.22005303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
's increment five could probably go thirty purple block,purple = 30,1,purple = 30,0.85071445,purple != 30,0.32307,purple > 30,0.22674948,purple < 30,0.19124073,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"'s stuff written bottom 's red block , green block 's ten twenty right right 's looking","green = 20, red = 10",1,"green = 20, red = 10",0.10307513,"green = 10, red = 20",0.0883277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
And see 's thats twenty,purple != 20,0,yellow = 20,0.16954552,yellow = 20,0.16954552,blue = 20,0.112723656,blue = 20,0.112723656,green = 20,0.1091585,green = 20,0.1091585,purple = 20,0.096449725,purple = 20,0.096449725,red = 20,0.09317247,red = 20,0.09317247
And tell red cube right ten grams yep 're going 're going flip piece paper um,red = 10,1,red = 10,0.86582947,red > 10,0.3182307,red != 10,0.2576742,red < 10,0.20996003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
And tell red cube top ten grams,red = 10,1,red = 10,0.6271255,red > 10,0.005829897,red < 10,0.005201473,red != 10,0.0013927371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Between forty fifty,yellow < 50,0,red = 50,0.925344,green = 50,0.9067092,red = 40,0.90155363,green = 40,0.89863074,yellow = 50,0.8946036,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
But 's I weights fifty,yellow = 50,4,green = 50,0.95896596,red = 50,0.95827544,purple = 50,0.95453846,yellow = 50,0.9480097,blue = 50,0.9463743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
But n't less fifty actually,yellow > 50,0,red = 50,0.920179,yellow = 50,0.87816226,blue = 50,0.86028004,green = 50,0.85512567,purple = 50,0.85123944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fifty,yellow = 50,1,yellow = 50,0.9801607,green = 50,0.97892994,blue = 50,0.9706894,red = 50,0.9654487,purple = 50,0.95448554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fifty I,yellow = 50,1,yellow = 50,0.9406433,red = 50,0.94057333,blue = 50,0.9298663,green = 50,0.9202169,purple = 50,0.90856934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Fifty heavy,yellow < 50,0,yellow = 50,0.9299717,green = 50,0.8746816,red = 50,0.7512729,blue = 50,0.68543285,purple = 50,0.5539817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
I tell red cube ten grams,red = 10,1,red = 10,0.9912009,red = 10,0.9819521,red = 10,0.9784713,red = 10,0.9601264,red = 10,0.93636274,red > 10,0.011975471,red < 10,0.0119056925,red < 10,0.011083246,red != 10,0.0108457245,red != 10,0.0073709246
Look thirty gram block,purple = 30,5,red = 30,0.94783694,blue = 30,0.92076373,green = 30,0.9138749,yellow = 30,0.9035191,purple = 30,0.8499357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oh twenty thirty 'll go fifty,yellow = 50,2,green = 50,0.9236868,yellow = 50,0.9128176,green = 20,0.8999214,green = 30,0.8793607,red = 50,0.8782414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ooh looking thirty,purple = 30,2,green = 30,0.34852296,purple = 30,0.34555164,yellow = 30,0.24958962,red = 30,0.16686097,blue = 30,0.13749582,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
So got ten ten,"blue = 10, red = 10",0,green = 10,0.8797363,red = 10,0.84992635,yellow = 10,0.8453148,blue = 10,0.8161327,purple = 10,0.8090606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
So twenty plus ten thirty probably,purple = 30,0,green = 10,0.97040117,blue = 10,0.96968186,green = 20,0.9695152,green = 30,0.96869576,blue = 30,0.96746904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
So twenty thirty,"green = 20, purple = 30",1,"green = 20, purple = 30",0.15239277,"green = 30, purple = 20",0.14322478,"blue = 30, green = 20",0.1366711,"green = 30, yellow = 20",0.12760285,"blue = 20, green = 30",0.12451751,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
The first two ten,"blue = 10, red = 10",0,green = 10,0.9727864,red = 10,0.9709476,blue = 10,0.96816546,yellow = 10,0.9614841,purple = 10,0.7225243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
The red cube ten grams,red = 10,1,red = 10,0.89647985,red > 10,0.01117261,red != 10,0.009790735,red < 10,0.0054160138,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thirty twenty,"green = 20, purple = 30",5,"green = 20, yellow = 30",0.17963195,"green = 30, yellow = 20",0.16601083,"green = 20, red = 30",0.10692774,"green = 30, red = 20",0.087073214,"green = 20, purple = 30",0.08590405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
We tell weight red cube ten grams,red = 10,1,red = 10,0.9807869,red > 10,0.010768212,red < 10,0.010366646,red != 10,0.0030275416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Well top ten,blue = 10,5,yellow = 10,0.86534154,purple = 10,0.8466913,green = 10,0.7738965,red = 10,0.75506043,blue = 10,0.68474734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ah yellow block 's fifty,yellow = 50,1,yellow = 50,0.47249514,yellow > 50,0.14678708,yellow < 50,0.031122917,yellow != 50,0.005897481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"alright let 's green block , purple block two already tell purple block one 's heavier",purple > green,4,green = purple,0.97430515,green != purple,0.86694396,green > purple,0.5064979,purple > green,0.49456072,purple < green,0.46960858,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
alright reese fill survey end red block ten grams,red = 10,1,red = 10,0.969695,red < 10,0.03314563,red != 10,0.028600996,red > 10,0.022345774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
blue block also ten,blue = 10,1,blue = 10,0.79851717,blue > 10,0.027108423,blue != 10,0.016015878,blue < 10,0.013641644,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
blue block one probably ten grams,blue = 10,1,blue = 10,0.91359615,blue > 10,0.016292768,blue != 10,0.010554024,blue < 10,0.009697404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
blue block seems ten,blue = 10,1,blue = 10,0.7990388,blue != 10,0.026890364,blue < 10,0.010355608,blue > 10,0.010353598,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",yellow > blue + purple + red,0,blue = yellow,0.96398395,green = purple,0.9619002,blue = green,0.9618826,blue = red,0.9609119,blue = purple,0.9606155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
blue ten,blue = 10,1,blue = 10,0.87344956,blue != 10,0.013948024,blue < 10,0.0036241752,blue > 10,0.0009899433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = 20,0,purple = red,0.9926219,green = purple,0.99130094,blue = red,0.990963,green = red,0.99076325,blue = purple,0.99017525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ever slightly though green block , purple block , yellow block 's probably probably green block , purple block , yellow block 's equal",yellow = green + purple,3,yellow < green + purple,0.8332112,purple < green + yellow,0.8156763,yellow = green + purple,0.81451565,green = purple + yellow,0.81048244,purple = green + yellow,0.7937629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
feel yellow fifty,yellow = 50,1,yellow = 50,0.9679334,yellow < 50,0.02261477,yellow > 50,0.007513127,yellow != 50,0.003861872,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
fifty yellow fifty,yellow = 50,1,yellow = 50,0.7096553,yellow < 50,0.027183995,yellow > 50,0.0038554862,yellow != 50,0.0028473656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"green block , blue block twenty ten right","blue = 10, green = 20",2,"blue = 20, green = 10",0.8228718,"blue = 10, green = 20",0.7140913,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"green block , purple block 's heavy",yellow < green + purple,0,green = 40,0.981876,green = 10,0.98070526,green = red,0.9807023,purple = red,0.9801675,purple = yellow,0.97968173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple = green + red,3,green = purple + red,0.7273821,red = green + purple,0.6960676,purple = green + red,0.64855164,red != green + purple,0.477751,purple != green + red,0.47008944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
green block one 's twenty,green = 20,1,green = 20,0.9785199,green != 20,0.087551504,green > 20,0.022014761,green < 20,0.018992115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
green block one probably twenty ten ten twenty,"blue = 10, green = 20, red = 10",0,green = 10,0.92326415,green = 10,0.92326415,green = 20,0.91677713,green = 20,0.91677713,"green = 10, red = 20",0.111751035,"green = 10, red = 20",0.111751035,"green = 20, yellow = 50",0.10777743,"green = 20, yellow = 50",0.10777743,"green = 20, red = 20",0.107524656,"green = 20, red = 20",0.107524656
"green block twenty red block , blue block ten ten","blue = 10, green = 20, red = 10",3,"blue = 20, green = 20, red = 10",0.30118746,"blue = 20, green = 10, red = 10",0.30105716,"blue = 10, green = 20, red = 10",0.295505,"blue = 20, green = 10, red = 20",0.27814132,"blue = 10, green = 20, red = 20",0.2752137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
green twenty,green = 20,1,green = 20,0.9222692,green != 20,0.00701935,green < 20,0.0019362097,green > 20,0.0012993166,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
green twenty let 's see use hands,green = 20,1,green = 20,0.96433175,green != 20,0.25035313,green < 20,0.0722975,green > 20,0.035357542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
green twenty purple thirty yellow block weighs fifty,"green = 20, purple = 30, yellow = 50",0,"green = 20, purple = 50, yellow = 30",0.1320819,"green = 30, purple = 50, yellow = 20",0.107165635,"green = 50, purple = 20, yellow = 30",0.09564406,"green = 30, purple = 20, yellow = 50",0.094658524,"green = 50, purple = 30, yellow = 20",0.087539405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty","blue = 10, green = 20, purple = 30, red = 10",0,green = 10,0.8706331,green = 20,0.8492517,blue = 10,0.82082045,green = 30,0.81838346,blue = 20,0.8159052,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
knowing oh sorry green one,green = 20,4,green = 30,0.9221335,green = 10,0.91848016,green = 50,0.9040284,green = 20,0.88591665,green = 40,0.8459134,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
let 's go thirty purple block 's thirty,purple = 30,1,purple = 30,0.981762,purple != 30,0.75265074,purple < 30,0.7462075,purple > 30,0.6916156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"looks red block , blue block 're fairly equal",blue = red,1,blue = red,0.9716307,blue > red,0.5942921,blue != red,0.4908021,red > blue,0.39798695,blue < red,0.1885652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
mentioned green twenty,green = 20,1,green = 20,0.9623934,green < 20,0.020845894,green > 20,0.011154257,green != 20,0.0052946713,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
minus one yellow block forty nine,yellow = 50,0,blue = yellow,0.9478007,purple = yellow,0.94446206,yellow = 30,0.9357008,green = yellow,0.9327301,purple = green + yellow,0.9179569,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
moved green block checked two tens remember n't green block one okay sure sure sure put thirty thirty,purple = 30,2,purple = 10,0.9655459,purple = 30,0.96485317,green = 10,0.9610998,blue = 10,0.9540398,red = 10,0.9528538,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
n't drop completely consider purple block thirty â€™ drop,purple != 40,0,purple = red,0.9582411,green = purple,0.9525075,blue = purple,0.9488319,purple = yellow,0.94701314,purple = green + red,0.94642514,purple = 30,0.9337262,purple > 30,0.6472827,purple < 30,0.5705997,purple != 30,0.55345035,N/A,N/A
"needle goes red line means red block , blue block 're probably equal",blue = red,1,blue = red,0.9648471,blue > red,0.9052799,red > blue,0.8910552,red < blue,0.8216843,blue < red,0.78501034,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oh yellow block 's forty,yellow > 40,4,yellow = 40,0.89261997,yellow != 40,0.002491464,yellow < 40,0.0014062979,yellow > 40,0.0009931894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
oh yellow block fifty grams,yellow = 50,1,yellow = 50,0.94738203,yellow > 50,0.011874279,yellow < 50,0.009251561,yellow != 50,0.0031185579,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
okay yellow block 's fifty,yellow = 50,1,yellow = 50,0.5461433,yellow > 50,0.10662756,yellow < 50,0.03901686,yellow != 50,0.03662018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
purple block 's heavier greather twenty,purple > 20,4,purple = 20,0.9497243,purple != 20,0.20907745,purple < 20,0.14379527,purple > 20,0.12491502,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
purple block 's purple block 's twenty purple block 's got ta thirty,purple = 30,3,purple = 20,0.9722291,purple = 20,0.9722291,purple = 30,0.9637296,purple = 30,0.9637296,purple < 20,0.5130546,purple < 20,0.5130546,purple > 20,0.49214578,purple > 20,0.49214578,purple != 20,0.44110328,purple != 20,0.44110328
purple block 's thirty,purple = 30,1,purple = 30,0.83293784,purple > 30,0.19736196,purple != 30,0.05292598,purple < 30,0.015104206,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
purple block 's thirty green twenty,"green = 20, purple = 30",1,"green = 20, purple = 30",0.7428262,"green = 30, purple = 20",0.6259959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
purple block 's twenty almost seems thirty takes past,purple > 20,0,purple = 30,0.9226432,purple = 20,0.8990364,"green = 10, purple = 30",0.3048412,"green = 10, purple = 20",0.2643139,"green = 20, purple = 30",0.26260334,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"purple block , green block 's twenty thirty","green = 20, purple = 30",1,"green = 20, purple = 30",0.34365395,"green = 30, purple = 20",0.25890177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"purple block , green block looks almost little bit heavier 's close enough fifty option definitely let 's put sixty",yellow = 50,4,purple = 50,0.89835036,green = 50,0.86783195,blue = 50,0.8525588,yellow = 50,0.8400496,red = 50,0.8020831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
purple block heavier green block one green block twenty purple block heavier green block one,purple > green,0,blue = purple,0.9691051,purple = 20,0.9657531,purple = 10,0.9656031,green = purple,0.96410906,purple = red,0.96025455,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
purple block one 's thirty 's green block one twenty right twenty okay yellow block one 's gon na fifty okay,"green = 20, purple = 30, yellow = 50",1,"green = 20, purple = 30, yellow = 50",0.36256608,"green = 20, purple = 50, yellow = 30",0.3618518,"green = 50, purple = 20, yellow = 30",0.3592811,"green = 30, purple = 20, yellow = 50",0.35714447,"green = 50, purple = 30, yellow = 20",0.32313174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
purple block one thirty yellow block fifty less,"purple = 30, yellow = 50",1,"purple = 30, yellow = 50",0.24884826,"purple = 50, yellow = 30",0.23547082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"purple block thirty right red block ten purple block , red block would forty yellow block 's forty less sixty yellow block 's got ta fifty",yellow = 50,1,yellow = 50,0.98328257,purple = 50,0.98200214,yellow = 10,0.9816924,purple = 10,0.98167276,yellow = 30,0.98148733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"purple block thirty right thirty green block twenty red block , blue block tens","blue = 10, green = 20, purple = 30, red = 10",1,"blue = 10, green = 20, purple = 30, red = 10",0.07333136,"blue = 10, green = 10, purple = 20, red = 30",0.06724438,"blue = 20, green = 30, purple = 30, red = 10",0.06321991,"blue = 10, green = 20, purple = 10, red = 30",0.059383485,"blue = 10, green = 30, purple = 20, red = 10",0.058112673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
purple one thirty,purple = 30,1,purple = 30,0.93057096,purple < 30,0.0050073327,purple > 30,0.004912528,purple != 30,0.0010051006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"red block , blue block 're together",blue = red,1,blue = red,0.9488133,blue != red,0.35818222,blue > red,0.084941864,red > blue,0.020647952,"blue = 10, red = 10",0.0068970853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"red block , blue block 're weight",blue = red,1,blue = red,0.96303725,blue > red,0.21125948,red > blue,0.08204712,red < blue,0.020811262,"blue = 10, red = 10",0.013971081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"red block , blue block , green block 's probably equal",green = blue + red,2,blue > green + red,0.6862688,green = blue + red,0.62364507,blue = green + red,0.6199321,blue < green + red,0.5958849,green > blue + red,0.59181666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"red block , blue block , green block , yellow block , purple block 're increments ten purple block",purple = 30,0,blue = red,0.9729719,green = yellow,0.97079694,blue = yellow,0.9684609,blue = green,0.96815014,green = red,0.9680595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"red block , blue block seems pretty balanced",blue = red,1,blue = red,0.9466146,blue != red,0.68464124,red > blue,0.6426861,red < blue,0.622804,blue < red,0.6079402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"red block , blue block ten theory ten ten twenty","blue = 10, green = 20, red = 10",0,green = red,0.9700037,blue = red,0.9687854,red = yellow,0.96687055,red = 40,0.96652114,purple < blue + yellow,0.96594214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"red block , blue block twenty",green = 20,4,purple = 20,0.7713793,red = 20,0.76442075,blue = 20,0.75896215,green = 20,0.7369932,yellow = 20,0.6965676,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
red block red one 's ten grams,red = 10,1,red = 10,0.9230834,red != 10,0.016938282,red < 10,0.0069133136,red > 10,0.0051728897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
red block would nine minus ten,red = 10,1,red = 10,0.88872075,red != 10,0.051510867,red < 10,0.03292629,red > 10,0.031811662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
red small blue ten,"blue = 10, red = 10",1,"blue = 10, red = 10",0.703201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"right green block 's twenty red block , blue block two ten","blue = 10, green = 20, red = 10",1,"blue = 10, green = 20, red = 10",0.3276399,"blue = 20, green = 10, red = 10",0.2884876,"blue = 20, green = 20, red = 10",0.28440052,"blue = 10, green = 10, red = 20",0.26983646,"blue = 20, green = 10, red = 20",0.2654532,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"scale red block , blue block ten","blue = 10, red = 10",1,"blue = 10, red = 10",0.44611627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"seems red block , blue block might",blue = red,1,blue = red,0.9913132,blue > red,0.9807652,red > blue,0.9746156,blue != red,0.8679387,red < blue,0.82657635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
sufficient green block one 's probably twenty,green = 20,1,green = 20,0.93237865,green > 20,0.315691,green < 20,0.27403772,green != 20,0.105358824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
teeter teeter purple block 's less forty greater twenty purple block 's likely thirty n't options purple block 's gon na thirty,purple = 30,2,purple = 20,0.792716,purple = 30,0.7528836,purple = 40,0.6479145,"purple = 30, red = 30",0.6284588,"purple = 30, yellow = 30",0.6123321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",yellow < 50,0,purple = red,0.98318994,purple = yellow,0.97933686,blue = green,0.97924626,green = purple,0.97869855,blue = purple,0.9774616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"try purple block , green block",yellow > blue + green + red,0,green = purple,0.97395873,purple = yellow,0.97293395,purple = green + red,0.97098774,purple = red,0.9708928,purple = 10,0.97040445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
twenty purple block 's thirty,purple = 30,2,purple = 20,0.94220304,purple = 30,0.9373051,"green = 10, purple = 20",0.36723372,"green = 20, purple = 20",0.3571627,"green = 10, purple = 30",0.34369752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"would red block , blue block 's equal probably",blue = red,1,blue = red,0.97839767,blue > red,0.89773214,red > blue,0.8558574,blue != red,0.7348126,blue < red,0.70448124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
would yellow fifty,yellow = 50,1,yellow = 50,0.9758223,yellow < 50,0.1769728,yellow != 50,0.05293196,yellow > 50,0.045342434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
would yellow forty five could fifty since 're,yellow = 50,1,yellow = 50,0.9822768,yellow = 40,0.9785709,yellow < 50,0.4497576,yellow < 40,0.4429192,yellow > 50,0.42655405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yellow block 's forty one,yellow = 40,1,yellow = 40,0.8816992,yellow != 40,0.042779077,yellow < 40,0.011265197,yellow > 40,0.009575897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yellow block 's probably meant fifty placed differently,yellow = 50,1,yellow = 50,0.8591354,yellow < 50,0.38910294,yellow > 50,0.35387462,yellow != 50,0.35221046,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yellow block 's sure thirty,yellow != 30,4,yellow = 30,0.92262536,yellow > 30,0.08090979,yellow < 30,0.0094171995,yellow != 30,0.0027930425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yellow block fifty,"purple = 30, yellow = 50",0,yellow = 50,0.98526174,yellow = 30,0.98471904,yellow = 20,0.98407406,yellow = 10,0.9840646,yellow = 40,0.974362,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yellow block fifty purple block thirty,"purple = 30, yellow = 50",1,"purple = 30, yellow = 50",0.86766964,"purple = 50, yellow = 30",0.86209774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yellow block less fifty less fifty,yellow < 50,4,yellow = 50,0.9810641,yellow > 50,0.31718206,yellow != 50,0.14145234,yellow < 50,0.05915691,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",yellow = 50,0,purple = red,0.97101116,purple = yellow,0.9707691,purple > green,0.9668524,purple > blue,0.96644664,green = purple,0.9658357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yellow course ten,yellow != 10,4,yellow = 10,0.98527396,yellow < 10,0.013810844,yellow > 10,0.0058266725,yellow != 10,0.0027195036,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yellow red blue 's 's,yellow = 50,0,red = 10,0.97918975,red = yellow,0.97549236,yellow = 10,0.9746964,red = 20,0.97361255,yellow = 20,0.96896076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
